Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d3.(4P).5s""","=""3P""","=""1""","=""""","=""10.1339900""","=""""","=""0.0000009""","=""0.008259""","=""""","=""  98                                                ""","=""L20009"""
"=""3d3.(4P).5s""","=""3P""","=""2""","=""""","=""10.1560824""","=""""","=""0.0000006""","=""0.022092""","=""""","=""  99                                                ""","=""L20009"""
"=""3d3.(2G).5s""","=""1G""","=""4""","=""""","=""10.1698934""","=""""","=""0.0000003""","=""0.0138110""","=""""","=""  97                                                ""","=""L20009"""
"=""3d3.(2D1).4p""","=""x 1P*""","=""1""","=""""","=""10.212152""","=""o""","=""0.000009""","=""0.042259""","=""""","=""  36         :    19  3d2.(3P).4s.(2P).4p  3D*      ""","=""L20009"""
"=""3d2.(3P).4s.4p.(3P*)""","=""r 3D*""","=""1""","=""""","=""10.2284230""","=""""","=""0.0000019""","=""0.016271""","=""""","=""  46         :    22  3d3.(2D1).4p         1P*      ""","=""L20009"""
"=""3d2.(3P).4s.4p.(3P*)""","=""r 3D*""","=""2""","=""""","=""10.2402569""","=""""","=""0.0000012""","=""0.011834""","=""""","=""  74         :     9  3d2.(1D).4s.4p.(3P*) 3D*      ""","=""L20009"""
"=""3d2.(3P).4s.4p.(3P*)""","=""r 3D*""","=""3""","=""""","=""10.2553672""","=""""","=""0.0000010""","=""0.015110""","=""""","=""  75         :     8  3d2.(3F).4s.4p.(3P*) 3D*      ""","=""L20009"""
"=""3d2.(1G).4s.4p.(3P*)""","=""x 3H*""","=""4""","=""""","=""10.410079""","=""""","=""0.000019""","=""0.15471""","=""""","=""  99                                                ""","=""L20009"""
"=""3d2.(1G).4s.4p.(3P*)""","=""x 3H*""","=""5""","=""""","=""10.431701""","=""""","=""0.000022""","=""0.02162""","=""""","=""  99                                                ""","=""L20009"""
"=""3d2.(1G).4s.4p.(3P*)""","=""x 3H*""","=""6""","=""""","=""10.457207""","=""""","=""0.000022""","=""0.02551""","=""""","=""  99                                                ""","=""L20009"""
"=""3d3.(4P).4d""","=""5F""","=""1""","=""""","=""10.459257""","=""""","=""0.000006""","=""0.00205""","=""""","=""  47         :    34  3d3.(4P).4d          3D       ""","=""L20009"""
"=""3d2.(3F).4s.4p.(1P*)""","=""t 3G*""","=""3""","=""""","=""10.4637594""","=""""","=""0.0000024""","=""0.004502""","=""""","=""  79         :     8  3d2.(1G).4s.4p.(3P*) 3G*      ""","=""L20009"""
"=""3d2.(3F).4s.4p.(1P*)""","=""t 3G*""","=""4""","=""""","=""10.4975040""","=""""","=""0.0000007""","=""0.033745""","=""""","=""  80         :     7  3d2.(1G).4s.4p.(3P*) 3G*      ""","=""L20009"""
